time_s,x_m,y_m,z_m,vx_mps,vy_mps,vz_mps,analytic_error_m
8165.44603231,-6166663.63737,3142072.06468,0,-3445.33107638,-6761.84295883,0,0.00265197024522
8174.99626159,-6199228.61562,3077323.81255,0,-3374.33360699,-6797.55096593,0,0.00265796419555
8184.54649086,-6231113.77861,3012238.09719,0,-3302.9661039,-6832.51354496,0,0.00266384807992
8194.09672014,-6262315.62975,2946822.05598,0,-3231.23639336,-6866.72686189,0,0.00266973277756
8203.64694942,-6292830.74739,2881082.86251,0,-3159.15234135,-6900.18716484,0,0.00267472373849
8213.1971787,-6322655.78519,2815027.72582,0,-3086.72185268,-6932.89078451,0,0.00267824163138
8222.74740797,-6351787.4725,2748663.88962,0,-3013.95287019,-6964.83413458,0,0.00268115360414
8232.29763725,-6380222.61473,2681998.63143,0,-2940.8533738,-6996.01371211,0,0.00268493315064
8241.84786653,-6407958.09365,2615039.26187,0,-2867.4313797,-7026.42609789,0,0.00268917085887
8251.39809581,-6434990.86779,2547793.1238,0,-2793.69493944,-7056.06795687,0,0.00269054894737
8260.94832508,-6461317.97273,2480267.59153,0,-2719.65213903,-7084.93603848,0,0.00268585938184
8270.49855436,-6486936.52143,2412470.07,0,-2645.3110981,-7113.027177,0,0.00267797782009
8280.04878364,-6511843.70453,2344407.99397,0,-2570.67996898,-7140.33829193,0,0.00268035521709
8289.59901292,-6536036.79065,2276088.82722,0,-2495.76693583,-7166.8663883,0,0.00271373315074
8299.14924219,-6559513.12673,2207520.06169,0,-2420.58021369,-7192.60855701,0,0.00279182334461
8308.69947147,-6582270.13825,2138709.21671,0,-2345.12804766,-7217.56197513,0,0.00290390103068
8318.24970075,-6604305.3296,2069663.83814,0,-2269.41871192,-7241.72390625,0,0.00301103129792
8327.79993003,-6625616.28432,2000391.49756,0,-2193.46050887,-7265.09170075,0,0.00306332274105
8337.3501593,-6646200.66537,1930899.79143,0,-2117.26176818,-7287.66279608,0,0.00303007088109
8346.90038858,-6666056.21545,1861196.34033,0,-2040.8308459,-7309.43471707,0,0.00292816583316
8356.45061786,-6685180.75728,1791288.78805,0,-1964.17612354,-7330.40507618,0,0.00282412766504
8366.00084714,-6703572.19387,1721184.80082,0,-1887.30600711,-7350.57157376,0,0.00278444770805
8375.55107641,-6721228.50838,1650892.06634,0,-1810.22892627,-7369.93199832,0,0.00279127590692
8385.10130569,-6738147.76445,1580418.29295,0,-1732.95333344,-7388.48422679,0,0.00279794609495
8394.65153497,-6754328.1067,1509771.20889,0,-1655.48770274,-7406.2262247,0,0.00280417332122
8404.20176425,-6769767.76078,1438958.5614,0,-1577.84052916,-7423.15604645,0,0.00281036637332
8413.75199352,-6784465.03353,1367988.11589,0,-1500.02032758,-7439.27183548,0,0.00281643487759
8423.3022228,-6798418.3132,1296867.65506,0,-1422.03563188,-7454.57182453,0,0.00282137523693
8432.85245208,-6811626.06966,1225604.97807,0,-1343.89499395,-7469.05433578,0,0.00282483112015
8442.40268136,-6824086.85452,1154207.89968,0,-1265.6069828,-7482.71778105,0,0.0028279900178
8451.95291063,-6835799.30135,1082684.24938,0,-1187.18018359,-7495.560662,0,0.00283216962366
8461.50313991,-6846762.12576,1011041.87056,0,-1108.62319669,-7507.58157025,0,0.00283640296251
8471.05336919,-6856974.1256,939288.619604,0,-1029.94463676,-7518.77918758,0,0.0028369754595
8480.60359847,-6866434.18103,867432.365078,0,-951.153131777,-7529.15228604,0,0.00283106834021
8490.15382774,-6875141.25466,795480.98683,0,-872.257322125,-7538.69972809,0,0.00282310526796
8499.70405702,-6883094.39168,723442.375139,0,-793.265859614,-7547.42046675,0,0.00282851104919
8509.2542863,-6890292.71991,651324.429851,0,-714.187406551,-7555.3135457,0,0.00286873498731
8518.80451558,-6896735.44993,579135.059505,0,-635.030634784,-7562.37809937,0,0.00295544366601
8528.35474485,-6902421.87517,506882.180474,0,-555.804224753,-7568.61335307,0,0.0030737562636
8537.90497413,-6907351.37197,434573.716091,0,-476.516864536,-7574.01862303,0,0.00318094877837
8547.45520341,-6911523.3997,362217.595785,0,-397.177248896,-7578.5933165,0,0.00322626883943
8557.00543269,-6914937.50081,289821.754216,0,-317.79407832,-7582.33693184,0,0.00318235384823
8566.55566196,-6917593.30092,217394.130404,0,-238.376058066,-7585.2490585,0,0.00307265333401
8576.10589124,-6919490.50891,144942.666867,0,-158.9318972,-7587.32937713,0,0.00296858738746
8585.65612052,-6920628.91699,72475.3087539,0,-79.470307634,-7588.57765958,0,0.00293492398732
8595.2063498,-6921008.40027,0.00292933508172,0,-3.23069323827e-06,-7588.99376896,0,0.00294203314985
8604.75657907,-6920628.91699,-72475.3028956,0,79.4703011748,-7588.57765965,0,0.00294892953589
8614.30680835,-6919490.50879,-144942.66099,0,158.931890769,-7587.32937728,0,0.00295522430308
8623.85703763,-6917593.30049,-217394.124489,0,238.376051691,-7585.24905875,0,0.00296145733592
8633.40726691,-6914937.50012,-289821.748272,0,317.79407199,-7582.33693218,0,0.00296753721778
8642.95749619,-6911523.3989,-362217.589831,0,397.177242582,-7578.59331692,0,0.00297253554924
8652.50772546,-6907351.37121,-434573.710146,0,476.516858207,-7574.01862351,0,0.00297619735625
8662.05795474,-6902421.87458,-506882.174553,0,555.804218383,-7568.61335362,0,0.00297980316514
8671.60818402,-6896735.44958,-579135.053617,0,635.03062836,-7562.37809998,0,0.00298471374653
8681.1584133,-6890292.71984,-651324.423999,0,714.187400073,-7555.31354636,0,0.00298969900405
8690.70864257,-6883094.3919,-723442.369325,0,793.265853095,-7547.42046747,0,0.00299047072845
8700.25887185,-6875141.25517,-795480.981052,0,872.257315585,-7538.69972886,0,0.00298365103233
8709.80910113,-6866434.18183,-867432.359337,0,951.153125243,-7529.15228686,0,0.00297343451234
8719.35933041,-6856974.12671,-939288.6139,0,1029.94463025,-7518.77918845,0,0.00297586721514
8728.90955968,-6846762.12719,-1011041.86489,0,1108.62319024,-7507.58157116,0,0.00301421777424
8738.45978896,-6835799.30308,-1082684.24375,0,1187.18017721,-7495.56066294,0,0.00310267230607
8748.01001824,-6824086.85653,-1154207.89407,0,1265.60697649,-7482.71778203,0,0.00322787104131
8757.56024752,-6811626.07186,-1225604.97248,0,1343.89498769,-7469.0543368,0,0.00334611227886
8767.11047679,-6798418.31548,-1296867.64948,0,1422.03562565,-7454.57182562,0,0.00340284384408
8776.66070607,-6784465.03571,-1367988.11029,0,1500.02032136,-7439.27183665,0,0.0033650676137
8786.21093535,-6769767.7627,-1438958.55577,0,1577.84052291,-7423.15604771,0,0.00325142436779
8795.76116463,-6754328.10829,-1509771.20322,0,1655.48769646,-7406.22622608,0,0.00313434135041
8805.3113939,-6738147.76584,-1580418.28726,0,1732.95332714,-7388.48422826,0,0.0030859872388
8814.86162318,-6721228.50979,-1650892.06066,0,1810.22891999,-7369.93199986,0,0.00309287119613
8824.41185246,-6703572.19528,-1721184.79513,0,1887.30600085,-7350.57157536,0,0.00309983489879
8833.96208174,-6685180.75856,-1791288.78231,0,1964.17611733,-7330.40507786,0,0.00310613707878
8843.51231101,-6666056.21645,-1861196.33448,0,2040.83083977,-7309.43471883,0,0.00311223975265
8853.06254029,-6646200.66615,-1930899.78551,0,2117.2617621,-7287.66279791,0,0.00311829796933
8862.61276957,-6625616.28502,-2000391.4916,0,2193.46050282,-7265.09170265,0,0.00312350430484
8872.16299885,-6604305.33037,-2069663.83222,0,2269.41870588,-7241.72390823,0,0.00312743232277
8881.71322812,-6582270.13918,-2138709.21085,0,2345.12804159,-7217.56197717,0,0.00313098298086
8891.2634574,-6559513.12788,-2207520.05592,0,2420.58020759,-7192.60855912,0,0.00313527742546
8900.81368668,-6536036.79206,-2276088.82155,0,2495.76692968,-7166.86639048,0,0.0031394895201
8910.36391596,-6511843.70619,-2344407.9884,0,2570.67996282,-7140.33829417,0,0.00314023204369
8919.91414523,-6486936.52335,-2412470.06452,0,2645.31109193,-7113.0271793,0,0.00313467047094
8929.46437451,-6461317.9749,-2480267.58615,0,2719.65213288,-7084.93604082,0,0.00312632684438
8939.01460379,-6434990.87022,-2547793.11851,0,2793.69493333,-7056.06795925,0,0.00312890692558
8948.56483307,-6407958.09635,-2615039.25668,0,2867.43137366,-7026.4261003,0,0.003162467289
8958.11506234,-6380222.6177,-2681998.62634,0,2940.85336783,-6996.01371454,0,0.00323970432297
8967.66529162,-6351787.47572,-2748663.88462,0,3013.95286428,-6964.83413704,0,0.00334970778798
8977.2155209,-6322655.78859,-2815027.7209,0,3086.72184684,-6932.89078701,0,0.00345438025397
8986.76575018,-6292830.75086,-2881082.8576,0,3159.15233554,-6900.18716739,0,0.00350512318232
8996.31597945,-6262315.63314,-2946822.05104,0,3231.23638758,-6866.72686451,0,0.00347234933554
9005.86620873,-6231113.78177,-3012238.09216,0,3302.96609813,-6832.51354768,0,0.00337318096336
9015.41643801,-6199228.61849,-3077323.8074,0,3374.33360121,-6797.55096876,0,0.00327217310306
9024.96666729,-6166663.64008,-3142072.05948,0,3445.3310706,-6761.84296175,0,0.00323290379262
9034.51689656,-6133422.4177,-3206475.74801,0,3515.95072064,-6725.39344244,0,0.00323983957592
9044.06712584,-6099508.59643,-3270527.81034,0,3586.18480705,-6688.20640794,0,0.00324664859226
9053.61735512,-6064925.89533,-3334221.22246,0,3656.02562789,-6650.28593624,0,0.00325266438008
9063.1675844,-6029678.10676,-3397548.99965,0,3725.46552432,-6611.63618574,0,0.00325844795345
9072.71781368,-5993769.09604,-3460504.1973,0,3794.49688147,-6572.26139483,0,0.00326419899734
9082.26804295,-5957202.80097,-3523079.91166,0,3863.11212928,-6532.16588141,0,0.00326923668906
9091.81827223,-5919983.23145,-3585269.28058,0,3931.30374331,-6491.35404239,0,0.00327321823288
9101.36850151,-5882114.46903,-3647065.4843,0,3999.06424558,-6449.83035325,0,0.00327689128292
9110.91873079,-5843600.66646,-3708461.74619,0,4066.38620538,-6407.59936754,0,0.00328100160613
9120.46896006,-5804446.04724,-3769451.33347,0,4133.26224012,-6364.66571635,0,0.00328449450123
9130.01918934,-5764654.90514,-3830027.55796,0,4199.68501607,-6321.03410784,0,0.00328432541772
9139.56941862,-5724231.60372,-3890183.77681,0,4265.64724924,-6276.70932669,0,0.0032785815269
9149.1196479,-5683180.57589,-3949913.39322,0,4331.14170612,-6231.69623361,0,0.00327165272745
9158.66987717,-5641506.32333,-4009209.85716,0,4396.16120451,-6185.99976481,0,0.00327684648153
9168.22010645,-5599213.41609,-4068066.66611,0,4460.69861429,-6139.6249314,0,0.00331185929232
9177.77033573,-5556306.49203,-4126477.36572,0,4524.7468582,-6092.57681893,0,0.00338562131728
9187.32056501,-5512790.25633,-4184435.55056,0,4588.29891263,-6044.86058676,0,0.003484776876
9196.87079428,-5468669.48097,-4241934.86484,0,4651.34780837,-5996.48146751,0,0.00357261289762
9206.42102356,-5423949.00426,-4298969.00307,0,4713.8866314,-5947.44476652,0,0.00360634594484
9215.97125284,-5378633.73025,-4355531.7108,0,4775.90852364,-5897.75586122,0,0.0035651667771
9225.52148212,-5332728.62831,-4411616.78529,0,4837.40668367,-5847.42020055,0,0.00347325694018
9235.07171139,-5286238.73255,-4467218.07627,0,4898.37436756,-5796.44330438,0,0.00339214336891
9244.62194067,-5239169.14132,-4522329.48658,0,4958.8048895,-5744.83076284,0,0.00337185344794
9254.17216995,-5191525.01625,-4576944.97255,0,5018.69162262,-5692.58823585,0,0.00337871133836
9263.72239923,-5143311.58197,-4631058.54494,0,5078.02799964,-5639.72145241,0,0.00338505922362
9273.2726285,-5094534.12562,-4684664.26959,0,5136.80751367,-5586.23620996,0,0.00339051193801
9282.82285778,-5045197.9962,-4737756.26801,0,5195.02371886,-5532.13837375,0,0.0033957598119
9292.37308706,-4995308.60396,-4790328.71806,0,5252.67023117,-5477.43387623,0,0.00340097965599
9301.92331634,-4944871.41982,-4842375.85456,0,5309.74072899,-5422.12871638,0,0.00340563281091
9311.47354561,-4893891.97478,-4893891.96996,0,5366.2289539,-5366.22895901,0,0.00340957399113
9321.02377489,-4842375.85931,-4944871.41493,0,5422.12871134,-5309.74073417,0,0.00341352235081
9330.57400417,-4790328.72276,-4995308.59902,0,5477.43387126,-5252.67023643,0,0.00341774611068
9340.12423345,-4737756.27269,-5045197.99125,0,5532.13836883,-5195.0237242,0,0.00342050743612
9349.67446272,-4684664.2743,-5094534.1207,0,5586.23620509,-5136.80751907,0,0.00341875017469
9359.224692,-4631058.54972,-5143311.57714,0,5639.7214476,-5078.0280051,0,0.00341164690691
9368.77492128,-4576944.97746,-5191525.01157,0,5692.5882311,-5018.69162811,0,0.00340534905941
9378.32515056,-4522329.49165,-5239169.13684,0,5744.83075814,-4958.80489502,0,0.0034141152837
9387.87537983,-4467218.0815,-5286238.72822,0,5796.44329976,-4898.37437308,0,0.00345396391533
9397.42560911,-4411616.79056,-5332728.62397,0,5847.42019605,-4837.40668918,0,0.00352931634318
9406.97583839,-4355531.7161,-5378633.7259,0,5897.75585682,-4775.90852913,0,0.00362190159539
9416.52606767,-4298969.00843,-5423948.99994,0,5947.4447622,-4713.88663691,0,0.00369391198944
9426.07629694,-4241934.87025,-5468669.47673,0,5996.48146324,-4651.34781392,0,0.00370779591778
9435.62652622,-4184435.55599,-5512790.25214,0,6044.86058251,-4588.29891826,0,0.00365360108975
9445.1767555,-4126477.37112,-5556306.48788,0,6092.5768147,-4524.74686394,0,0.00356585669778
9454.72698478,-4068066.67151,-5599213.412,0,6139.62492718,-4460.69862014,0,0.00350375241237
9464.27721405,-4009209.86272,-5641506.31948,0,6185.99976061,-4396.16121043,0,0.00349866938971
9473.82744333,-3949913.39892,-5683180.57223,0,6231.69622945,-4331.14171209,0,0.00350528035029
9483.37767261,-3890183.78262,-5724231.60021,0,6276.70932258,-4265.64725525,0,0.00351089386039
9492.92790189,-3830027.56383,-5764654.9017,0,6321.0341038,-4199.68502211,0,0.00351552010487
9502.47813116,-3769451.33936,-5804446.04383,0,6364.6657124,-4133.26224619,0,0.00352005995157
9512.02836044,-3708461.75206,-5843600.66302,0,6407.59936368,-4066.38621149,0,0.00352466992039
9521.57858972,-3647065.49013,-5882114.46551,0,6449.83034948,-3999.06425173,0,0.00352892923889
9531.128819,-3585269.28635,-5919983.22784,0,6491.35403871,-3931.30374951,0,0.00353297302146
9540.67904828,-3523079.91737,-5957202.79728,0,6532.16587781,-3863.11213555,0,0.00353739666555
9550.22927755,-3460504.20298,-5993769.0923,0,6572.26139132,-3794.4968878,0,0.00354173946833
9559.77950683,-3397549.00533,-6029678.10302,0,6611.6361823,-3725.46553071,0,0.00354350568833
9569.32973611,-3334221.22816,-6064925.89164,0,6650.28593286,-3656.02563433,0,0.00353955210254
9578.87996539,-3270527.81611,-6099508.59287,0,6688.20640463,-3586.18481352,0,0.00353038424121
9588.43019466,-3206475.75387,-6133422.41432,0,6725.39343919,-3515.95072712,0,0.00352421174494
9597.98042394,-3142072.06547,-6166663.63696,0,6761.84295856,-3445.33107709,0,0.00353658917474
9607.53065322,-3077323.81348,-6199228.61549,0,6797.55096566,-3374.33360767,0,0.00358191031655
9617.0808825,-3012238.09827,-6231113.77875,0,6832.51354469,-3302.96610454,0,0.00365984876722
9626.63111177,-2946822.05717,-6262315.6301,0,6866.72686162,-3231.23639397,0,0.00374701926103
9636.18134105,-2881082.86377,-6292830.74786,0,6900.18716457,-3159.15234193,0,0.00380432730741
9645.73157033,-2815027.72709,-6322655.78566,0,6932.89078424,-3086.72185326,0,0.00379968490377
9655.28179961,-2748663.8908,-6351787.47284,0,6964.83413432,-3013.95287079,0,0.0037343235456
9664.83202888,-2681998.63249,-6380222.61485,0,6996.01371186,-2940.85337443,0,0.0036518689639
9674.38225816,-2615039.26285,-6407958.09363,0,7026.42609765,-2867.43138036,0,0.00360683666275
9683.93248744,-2547793.1248,-6434990.8678,0,7056.06795664,-2793.69494008,0,0.00360977542213
9693.48271672,-2480267.59252,-6461317.97271,0,7084.93603826,-2719.65213966,0,0.00361591050556
9703.03294599,-2412470.07096,-6486936.52131,0,7113.0271768,-2645.31109874,0,0.0036205486125
9712.58317527,-2344407.99487,-6511843.70424,0,7140.33829175,-2570.67996965,0,0.0036242072859
9722.13340455,-2276088.82803,-6536036.79013,0,7166.86638815,-2495.76693652,0,0.00362793184898
9731.68363383,-2207520.06239,-6559513.1259,0,7192.60855688,-2420.58021444,0,0.00363192758182
9741.2338631,-2138709.21729,-6582270.1371,0,7217.56197504,-2345.12804846,0,0.00363599940521
9750.78409238,-2069663.83862,-6604305.32817,0,7241.7239062,-2269.41871278,0,0.00364041521748
9760.33432166,-2000391.49797,-6625616.28273,0,7265.09170072,-2193.46050976,0,0.00364550666475
9769.88455094,-1930899.79186,-6646200.6638,0,7287.66279607,-2117.26176908,0,0.00365004113573
9779.43478021,-1861196.34083,-6666056.2141,0,7309.43471707,-2040.83084678,0,0.00365062746438
9788.98500949,-1791288.78867,-6685180.7563,0,7330.40507617,-1964.17612437,0,0.00364410753449
9798.53523877,-1721184.80152,-6703572.19317,0,7350.57157375,-1887.3060079,0,0.00363212639371
9808.08546805,-1650892.0671,-6721228.5079,0,7369.93199831,-1810.22892705,0,0.00362494020343
9817.63569732,-1580418.29378,-6738147.76426,0,7388.48422677,-1732.95333418,0,0.00363938696364
9827.1859266,-1509771.20979,-6754328.10683,0,7406.22622467,-1655.48770344,0,0.00368884927212
9836.73615588,-1438958.56238,-6769767.7612,0,7423.1560464,-1577.84052982,0,0.00376922565731
9846.28638516,-1367988.11692,-6784465.03417,0,7439.27183542,-1500.02032821,0,0.00385294390401
9855.83661443,-1296867.65612,-6798418.31396,0,7454.57182447,-1422.03563249,0,0.00389980922451
9865.38684371,-1225604.97913,-6811626.07038,0,7469.05433572,-1343.89499456,0,0.00388192061204
9874.93707299,-1154207.90069,-6824086.85507,0,7482.71778101,-1265.60698343,0,0.00380905435597
9884.48730227,-1082684.25032,-6835799.30165,0,7495.56066198,-1187.18018424,0,0.0037309331739
9894.03753154,-1011041.87146,-6846762.12595,0,7507.58157024,-1108.62319735,0,0.00369713833705
9903.58776082,-939288.620513,-6856974.12582,0,7518.77918757,-1029.94463741,0,0.00370223390241
9913.1379901,-867432.365988,-6866434.1812,0,7529.15228604,-951.153132419,0,0.00370784859524
9922.68821938,-795480.98773,-6875141.25472,0,7538.69972811,-872.257322771,0,0.00371148521738
9932.23844865,-723442.376018,-6883094.39154,0,7547.4204668,-793.265860276,0,0.00371404415712
9941.78867793,-651324.430696,-6890292.71949,0,7555.31354578,-714.187407243,0,0.00371688302631
9951.33890721,-579135.06031,-6896735.44917,0,7562.3780995,-635.030635517,0,0.00372034833777
9960.88913649,-506882.181237,-6902421.87405,0,7568.61335324,-555.804225534,0,0.00372444308724
9970.43936577,-434573.716818,-6907351.37055,0,7574.01862325,-476.51686536,0,0.00372956746978
9979.98959504,-362217.596493,-6911523.39812,0,7578.59331676,-397.177249746,0,0.00373573538925
9989.53982432,-289821.754926,-6914937.49928,0,7582.33693211,-317.794079171,0,0.00374098016903
9999.0900536,-217394.131138,-6917593.29965,0,7585.24905877,-238.376058888,0,0.0037409743695
10008.6402829,-144942.667634,-6919490.50804,0,7587.32937738,-158.931897975,0,0.00373201084056
10018.1905122,-72475.3095353,-6920628.91642,0,7588.57765982,-79.4703083754,0,0.00371609653493
10027.7407414,-0.00370439013932,-6921008.39994,0,7588.99376919,-3.94772041545e-06,0,0.00370485828596
10037.2909707,72475.3021241,-6920628.91699,0,7588.57765986,79.4703004922,0,0.00371702244999
10046.8412,144942.660216,-6919490.50912,0,7587.32937747,158.931890125,0,0.00376707737585
10056.3914293,217394.12371,-6917593.30114,0,7585.24905891,238.376051086,0,0.00385033971431
10065.9416585,289821.747488,-6914937.50101,0,7582.33693232,317.794071416,0,0.00393694171425
10075.4918878,362217.589045,-6911523.39991,0,7578.59331705,397.177242028,0,0.00398412820058
10085.0421171,434573.709363,-6907351.37219,0,7574.01862365,476.516857656,0,0.00396311189302
10094.5923464,506882.173778,-6902421.87536,0,7568.61335377,555.804217817,0,0.00388544797265
10104.1425757,579135.052855,-6896735.45009,0,7562.37810016,635.03062777,0,0.00380421230882
10113.6928049,651324.423248,-6890292.72021,0,7555.31354655,714.187399477,0,0.0037693956707
10123.2430342,723442.368572,-6883094.39231,0,7547.42046766,793.265852517,0,0.00377383134477
10132.7932635,795480.980286,-6875141.25554,0,7538.69972905,872.257315018,0,0.00377900485245
10142.3434928,867432.358552,-6866434.18208,0,7529.15228707,951.153124678,0,0.00378186457133
10151.893722,939288.613089,-6856974.12676,0,7518.77918869,1029.94462968,0,0.00378338574979
10161.4439513,1011041.86404,-6846762.12694,0,7507.58157144,1108.62318965,0,0.00378522379298
10170.9941806,1082684.24286,-6835799.30247,0,7495.56066328,1187.18017658,0,0.00378807573892
10180.5444099,1154207.89314,-6824086.85553,0,7482.71778243,1265.60697582,0,0.00379208784173
10190.0946391,1225604.9715,-6811626.07054,0,7469.05433726,1343.894987,0,0.00379758570268
10199.6448684,1296867.64847,-6798418.31397,0,7454.57182611,1422.03562494,0,0.00380446185794
10209.1950977,1367988.1093,-6784465.03422,0,7439.27183716,1500.02032065,0,0.00381039917998
10218.745327,1438958.55481,-6769767.76148,0,7423.15604822,1577.84052223,0,0.00381065637417
10228.2955563,1509771.20233,-6754328.10748,0,7406.22622655,1655.48769582,0,0.00380083790094
10237.8457855,1580418.28644,-6738147.76539,0,7388.4842287,1732.95332654,0,0.00378232076491
10247.3960148,1650892.0599,-6721228.50956,0,7369.93200029,1810.22891941,0,0.0037663452227
10256.9462441,1721184.79445,-6703572.19537,0,7350.57157576,1887.30600029,0,0.00377215606569
10266.4964734,1791288.78171,-6685180.75899,0,7330.40507822,1964.17611681,0,0.00381597675748
10276.0467026,1861196.33396,-6666056.2172,0,7309.43471915,2040.83083928,0,0.00389541972579
10285.5969319,1930899.78504,-6646200.66714,0,7287.66279821,2117.26176164,0,0.00398220051088
10295.1471612,2000391.49117,-6625616.28614,0,7265.09170293,2193.46050238,0,0.00403322232791
10304.6973905,2069663.83177,-6604305.33146,0,7241.72390851,2269.41870544,0,0.00401721313344
10314.2476198,2138709.21037,-6582270.14008,0,7217.56197747,2345.12804114,0,0.00394237920829
10323.797849,2207520.05538,-6559513.1285,0,7192.60855945,2420.58020712,0,0.00386019165868
10333.3480783,2276088.82098,-6536036.79251,0,7166.86639083,2495.76692921,0,0.00382163975563
10342.8983076,2344407.98784,-6511843.70667,0,7140.33829452,2570.67996236,0,0.00382420841155
10352.4485369,2412470.06394,-6486936.5238,0,7113.02717965,2645.31109149,0,0.00382875568287
10361.9987661,2480267.58552,-6461317.97525,0,7084.93604118,2719.65213244,0,0.00383092629471
10371.5489954,2547793.11782,-6434990.87038,0,7056.06795964,2793.69493289,0,0.00383155769173
10381.0992247,2615039.25589,-6407958.09625,0,7026.42610073,2867.43137321,0,0.00383249327317
10390.649454,2681998.62543,-6380222.61728,0,6996.01371503,2940.85336737,0,0.0038346197242
10400.1996833,2748663.88358,-6351787.47496,0,6964.83413759,3013.9528638,0,0.00383814404944
10409.7499125,2815027.71974,-6322655.78754,0,6932.89078761,3086.72184634,0,0.00384323966185
10419.3001418,2881082.85639,-6292830.74965,0,6900.18716804,3159.15233504,0,0.00384949593336
10428.8503711,2946822.04984,-6262315.63196,0,6866.72686518,3231.23638709,0,0.00385461701232
10438.4006004,3012238.09106,-6231113.78082,0,6832.51354833,3302.96609766,0,0.00385412795396
10447.9508296,3077323.80646,-6199228.61791,0,6797.55096937,3374.33360078,0,0.00384411500771
10457.5010589,3142072.05867,-6166663.63979,0,6761.84296232,3445.3310702,0,0.00382591771439
10467.0512882,3206475.74731,-6133422.41761,0,6725.39344299,3515.95072024,0,0.00380986722678
10476.6015175,3270527.80979,-6099508.59661,0,6688.20640845,3586.18480668,0,0.00381325333007
10486.1517468,3334221.22206,-6064925.8958,0,6650.28593671,3656.02562754,0,0.00385030885265
10495.701976,3397548.99938,-6029678.1075,0,6611.63618617,3725.465524,0,0.00391827766443
10505.2522053,3460504.19714,-5993769.09699,0,6572.26139523,3794.49688117,0,0.00399138431699
10514.8024346,3523079.91154,-5957202.80201,0,6532.16588179,3863.11212899,0,0.00403144792067
10524.3526639,3585269.28045,-5919983.23245,0,6491.35404277,3931.30374302,0,0.00401270872003
10533.9028931,3647065.48409,-5882114.46986,0,6449.83035366,3999.06424528,0,0.00394620328726
10543.4531224,3708461.74587,-5843600.66705,0,6407.59936798,4066.38620508,0,0.00387922194348
10553.0033517,3769451.33309,-5804446.04771,0,6364.6657168,4133.26223981,0,0.00385230077637
10562.553581,3830027.55759,-5764654.90563,0,6321.03410827,4199.68501578,0,0.00385562665493
10572.1038103,3890183.77641,-5724231.60418,0,6276.70932712,4265.64724896,0,0.00385924481813
10581.6540395,3949913.39275,-5683180.57625,0,6231.69623406,4331.14170586,0,0.00386030293904
10591.2042688,4009209.85659,-5641506.32353,0,6185.99976528,4396.16120425,0,0.00386002567607
10600.7544981,4068066.66538,-5599213.41606,0,6139.62493192,4460.69861403,0,0.00386031591911
10610.3047274,4126477.3648,-5556306.49173,0,6092.5768195,4524.74685794,0,0.00386207092605
10619.8549566,4184435.54945,-5512790.25574,0,6044.86058738,4588.29891236,0,0.00386551471201
10629.4051859,4241934.86357,-5468669.48016,0,5996.48146819,4651.3478081,0,0.00387066334682
10638.9554152,4298969.00172,-5423949.00333,0,5947.44476724,4713.88663114,0,0.00387669015126
10648.5056445,4355531.70949,-5378633.72938,0,5897.75586194,4775.90852338,0,0.0038807700933
10658.0558737,4411616.78415,-5332728.62766,0,5847.42020125,4837.40668344,0,0.00387827583921
10667.606103,4467218.07536,-5286238.73221,0,5796.44330502,4898.37436735,0,0.00386596424014
10677.1563323,4522329.48583,-5239169.14118,0,5744.83076346,4958.80488931,0,0.00384651249735
10686.7065616,4576944.97197,-5191525.01629,0,5692.58823644,5018.69162243,0,0.00383127370299
10696.2567909,4631058.54456,-5143311.58223,0,5639.72145296,5078.02799946,0,0.00383699362278
10705.8070201,4684664.26941,-5094534.12612,0,5586.23621046,5136.8075135,0,0.00387510656379
10715.3572494,4737756.26802,-5045197.99691,0,5532.13837421,5195.02371871,0,0.00393906589532
10724.9074787,4790328.7182,-4995308.60482,0,5477.43387666,5252.67023102,0,0.00400135833672
10734.457708,4842375.85475,-4944871.42073,0,5422.12871678,5309.74072885,0,0.00402681875239
10744.0079372,4893891.97009,-4893891.97563,0,5366.22895942,5366.22895377,0,0.00399760731393
10753.5581665,4944871.41493,-4842375.86,0,5309.74073461,5422.1287112,0,0.00393316438037
10763.1083958,4995308.59887,-4790328.72325,0,5252.67023689,5477.43387112,0,0.00387996284304
10772.6586251,5045197.99107,-4737756.27314,0,5195.02372466,5532.1383687,0,0.00386600558448
10782.2088544,5094534.12052,-4684664.27475,0,5136.80751952,5586.23620497,0,0.00386958516102
10791.7590836,5143311.57691,-4631058.55014,0,5078.02800555,5639.72144749,0,0.00387204184542
10801.3093129,5191525.01124,-4576944.97779,0,5018.69162857,5692.588231,0,0.00387183291125
10810.8595422,5239169.13636,-4522329.49184,0,4958.80489551,5744.83075805,0,0.00387074575169
10820.4097715,5286238.72752,-4467218.0815,0,4898.37437361,5796.44329968,0,0.00387071248262
10829.9600007,5332728.62302,-4411616.79033,0,4837.40668976,5847.42019598,0,0.00387248355506
10839.51023,5378633.7247,-4355531.71565,0,4775.90852977,5897.75585676,0,0.00387625675843
10849.0604593,5423948.99856,-4298969.00782,0,4713.8866376,5947.44476215,0,0.00388184746791
10858.6106886,5468669.47529,-4241934.86958,0,4651.34781463,5996.4814632,0,0.0038878079595
10868.1609179,5512790.25079,-4184435.55539,0,4588.29891897,6044.86058248,0,0.00389050225785
